ZipCode,County,Month,Year,CustomerClass,TotalkWh,TotalGWh
90266,Los Angeles County,1,2015,Commercial,6585381.0,6.585381
90270,Los Angeles County,1,2015,Residential,2223297.0,2.223297
90270,Los Angeles County,1,2015,Commercial,2353096.0,2.353096
90270,Los Angeles County,1,2015,Agricultural,991644.0,0.991644
90274,Los Angeles County,1,2015,Residential,9545861.0,9.545861
90274,Los Angeles County,1,2015,Commercial,3305561.0,3.305561
90275,Los Angeles County,1,2015,Residential,11666626.0,11.666626
90275,Los Angeles County,1,2015,Commercial,3295486.0,3.295486
90275,Los Angeles County,1,2015,Agricultural,127713.0,0.127713
90277,Los Angeles County,1,2015,Residential,8339598.0,8.339598
90277,Los Angeles County,1,2015,Commercial,5937697.0,5.937697
90278,Los Angeles County,1,2015,Residential,7865810.0,7.86581
90278,Los Angeles County,1,2015,Commercial,5234219.0,5.234219
90280,Los Angeles County,1,2015,Residential,9330372.0,9.330372
90280,Los Angeles County,1,2015,Commercial,11091572.0,11.091572
90290,Los Angeles County,1,2015,Residential,2653073.0,2.653073
90290,Los Angeles County,1,2015,Commercial,352579.0,0.352579
90292,Los Angeles County,1,2015,Residential,2197310.0,2.19731
90292,Los Angeles County,1,2015,Commercial,3925777.0,3.925777
90301,Los Angeles County,1,2015,Residential,4566146.0,4.566146
90301,Los Angeles County,1,2015,Commercial,7204348.0,7.204348
90302,Los Angeles County,1,2015,Residential,4179880.0,4.17988
90302,Los Angeles County,1,2015,Commercial,2934417.0,2.934417
90303,Los Angeles County,1,2015,Residential,3103594.0,3.103594
90303,Los Angeles County,1,2015,Commercial,3838882.0,3.838882
90304,Los Angeles County,1,2015,Residential,2365894.0,2.365894
90304,Los Angeles County,1,2015,Commercial,2769510.0,2.76951
90305,Los Angeles County,1,2015,Residential,3085573.0,3.085573
90305,Los Angeles County,1,2015,Commercial,768152.0,0.768152
90401,Los Angeles County,1,2015,Residential,1265495.0,1.265495
90401,Los Angeles County,1,2015,Commercial,11195308.0,11.195308
90401,Los Angeles County,1,2015,Agricultural,1164176.0,1.164176
90402,Los Angeles County,1,2015,Residential,4110417.0,4.110417
90402,Los Angeles County,1,2015,Commercial,717285.0,0.717285
90403,Los Angeles County,1,2015,Residential,5163654.0,5.163654
90403,Los Angeles County,1,2015,Commercial,5215004.0,5.215004
90404,Los Angeles County,1,2015,Residential,3280558.0,3.280558
90404,Los Angeles County,1,2015,Commercial,10109971.0,10.109971
90405,Los Angeles County,1,2015,Residential,5411354.0,5.411354
90405,Los Angeles County,1,2015,Commercial,6248301.0,6.248301
90501,Los Angeles County,1,2015,Residential,4082713.0,4.082713
90501,Los Angeles County,1,2015,Commercial,9420693.0,9.420693
90502,Los Angeles County,1,2015,Residential,2488587.0,2.488587
90502,Los Angeles County,1,2015,Commercial,3498357.0,3.498357
90502,Los Angeles County,1,2015,Industrial,65611130.0,65.61113
90503,Los Angeles County,1,2015,Residential,8230419.0,8.230419
90503,Los Angeles County,1,2015,Commercial,12732437.0,12.732437
90504,Los Angeles County,1,2015,Residential,5293962.0,5.293962
90504,Los Angeles County,1,2015,Commercial,4016756.0,4.016756
90505,Los Angeles County,1,2015,Residential,7851121.0,7.851121
90505,Los Angeles County,1,2015,Commercial,13394164.0,13.394164
90601,Los Angeles County,1,2015,Residential,5508166.0,5.508166
90601,Los Angeles County,1,2015,Commercial,4485384.0,4.485384
90602,Los Angeles County,1,2015,Residential,3380107.0,3.380107
90602,Los Angeles County,1,2015,Commercial,3277055.0,3.277055
90603,Los Angeles County,1,2015,Residential,3938434.0,3.938434
90603,Los Angeles County,1,2015,Commercial,2847325.0,2.847325
90604,Los Angeles County,1,2015,Residential,6103288.0,6.103288
90604,Los Angeles County,1,2015,Commercial,1948571.0,1.948571
90604,Los Angeles County,1,2015,Agricultural,1230057.0,1.230057
90605,Los Angeles County,1,2015,Residential,5840657.0,5.840657
90605,Los Angeles County,1,2015,Commercial,3524131.0,3.524131
90606,Los Angeles County,1,2015,Residential,4340447.0,4.340447
90606,Los Angeles County,1,2015,Commercial,3531122.0,3.531122
90638,Los Angeles County,1,2015,Residential,8565453.0,8.565453
90638,Los Angeles County,1,2015,Commercial,8725322.0,8.725322
90640,Los Angeles County,1,2015,Residential,8605665.0,8.605665
90640,Los Angeles County,1,2015,Commercial,12809149.0,12.809149
90650,Los Angeles County,1,2015,Residential,12821692.0,12.821692
90650,Los Angeles County,1,2015,Commercial,10689215.0,10.689215
90660,Los Angeles County,1,2015,Residential,8056096.0,8.056096
90660,Los Angeles County,1,2015,Commercial,9101747.0,9.101747
90660,Los Angeles County,1,2015,Agricultural,1545586.0,1.545586
90670,Los Angeles County,1,2015,Residential,2246449.0,2.246449
90670,Los Angeles County,1,2015,Commercial,24709902.0,24.709902
90701,Los Angeles County,1,2015,Residential,2251395.0,2.251395
90701,Los Angeles County,1,2015,Commercial,3502419.0,3.502419
90703,Los Angeles County,1,2015,Residential,9057294.0,9.057294
90703,Los Angeles County,1,2015,Commercial,13816700.0,13.8167
90704,Los Angeles County,1,2015,Residential,753229.0,0.753229
90704,Los Angeles County,1,2015,Commercial,1359276.0,1.359276
90706,Los Angeles County,1,2015,Residential,10427383.0,10.427383
90706,Los Angeles County,1,2015,Commercial,6985905.0,6.985905
90706,Los Angeles County,1,2015,Agricultural,715056.0,0.715056
90710,Los Angeles County,1,2015,Residential,802761.0,0.802761
90712,Los Angeles County,1,2015,Residential,5495017.0,5.495017
90712,Los Angeles County,1,2015,Commercial,6715468.0,6.715468
90713,Los Angeles County,1,2015,Residential,5335187.0,5.335187
90713,Los Angeles County,1,2015,Commercial,2426026.0,2.426026
90715,Los Angeles County,1,2015,Residential,3032474.0,3.032474
90716,Los Angeles County,1,2015,Residential,1479410.0,1.47941
90716,Los Angeles County,1,2015,Commercial,2776598.0,2.776598
90717,Los Angeles County,1,2015,Residential,3565580.0,3.56558
90717,Los Angeles County,1,2015,Commercial,2218583.0,2.218583
90723,Los Angeles County,1,2015,Residential,5719721.0,5.719721
90723,Los Angeles County,1,2015,Commercial,9672677.0,9.672677
90731,Los Angeles County,1,2015,Residential,232047.0,0.232047
90732,Los Angeles County,1,2015,Residential,108907.0,0.108907
